"","consumption__1","sex","area_council","urban_rural","age","population"
"9384",1,"Male","tongariki",2,36,2
"9385",1,"Male","tongariki",2,37,2
"9386",0,"Male","tongariki",2,38,4
"9387",1,"Male","tongariki",2,39,1
"9388",1,"Male","tongariki",2,40,6
"9389",0,"Male","tongariki",2,41,4
"9390",0,"Male","tongariki",2,42,6
"9391",0,"Male","tongariki",2,43,7
"9392",1,"Male","tongariki",2,44,3
"9393",0,"Male","tongariki",2,45,6
"9394",0,"Male","tongariki",2,46,5
"9395",0,"Male","tongariki",2,47,5
"9396",0,"Male","tongariki",2,48,4
"9397",1,"Male","tongariki",2,49,1
"9398",1,"Male","tongariki",2,50,1
"9399",1,"Male","tongariki",2,51,6
"9400",1,"Male","tongariki",2,52,4
"9401",0,"Male","tongariki",2,53,1
"9402",1,"Male","tongariki",2,54,2
"9403",1,"Male","tongariki",2,55,8
"9404",1,"Male","tongariki",2,56,5
"9405",1,"Male","tongariki",2,57,5
"9406",0,"Male","tongariki",2,58,2
"9407",0,"Male","tongariki",2,59,1
"9408",0,"Male","tongariki",2,60,3
"9409",0,"Male","tongariki",2,61,3
"9410",0,"Male","tongariki",2,62,6
"9411",0,"Male","tongariki",2,63,3
"9412",0,"Male","tongariki",2,64,2
"9413",0,"Male","tongariki",2,65,2
"9414",0,"Male","tongariki",2,66,1
"9415",0,"Male","tongariki",2,67,5
"9416",1,"Male","tongariki",2,68,2
"9417",0,"Male","tongariki",2,69,1
"9418",0,"Male","tongariki",2,70,2
"9419",1,"Male","tongariki",2,71,2
"9420",0,"Male","tongariki",2,72,1
"9421",0,"Male","tongariki",2,73,4
"9422",0,"Male","tongariki",2,74,1
"9423",1,"Male","tongariki",2,75,1
"9424",0,"Male","tongariki",2,77,2
"9425",0,"Male","tongariki",2,78,3
"9426",0,"Male","tongariki",2,80,1
"9427",0,"Male","tongariki",2,81,2
"9428",0,"Male","tongariki",2,83,1
"9429",0,"Male","tongariki",2,85,2
"9430",0,"Male","tongariki",2,86,1
"9431",0,"Male","tongariki",2,87,1
"9432",0,"Male","tongariki",2,88,1
"9433",0,"Male","tongariki",2,89,1
"9434",0,"Male","tongariki",2,90,1
"9435",0,"Male","tongariki",2,97,1
"9436",NA,"Female","torres",2,0,11
"9437",NA,"Female","torres",2,1,22
"9438",NA,"Female","torres",2,2,19
"9439",NA,"Female","torres",2,3,21
"9440",NA,"Female","torres",2,4,18
"9441",NA,"Female","torres",2,5,22
"9442",NA,"Female","torres",2,6,22
"9443",NA,"Female","torres",2,7,20
"9444",NA,"Female","torres",2,8,14
"9445",NA,"Female","torres",2,9,13
"9446",NA,"Female","torres",2,10,18
"9447",NA,"Female","torres",2,11,17
"9448",0,"Female","torres",2,12,19
"9449",0,"Female","torres",2,13,14
"9450",0,"Female","torres",2,14,12
"9451",0,"Female","torres",2,15,9
"9452",0,"Female","torres",2,16,9
"9453",0,"Female","torres",2,17,9
"9454",0,"Female","torres",2,18,7
"9455",0,"Female","torres",2,19,8
"9456",0,"Female","torres",2,20,14
"9457",0,"Female","torres",2,21,9
"9458",0,"Female","torres",2,22,12
"9459",1,"Female","torres",2,23,7
"9460",0,"Female","torres",2,24,6
"9461",0,"Female","torres",2,25,13
"9462",0,"Female","torres",2,26,14
"9463",0,"Female","torres",2,27,9
"9464",0,"Female","torres",2,28,6
"9465",0,"Female","torres",2,29,7
"9466",0,"Female","torres",2,30,7
"9467",0,"Female","torres",2,31,9
"9468",0,"Female","torres",2,32,7
"9469",0,"Female","torres",2,33,13
"9470",1,"Female","torres",2,34,7
"9471",0,"Female","torres",2,35,8
"9472",0,"Female","torres",2,36,7
"9473",0,"Female","torres",2,37,4
"9474",0,"Female","torres",2,38,8
"9475",0,"Female","torres",2,39,3
"9476",1,"Female","torres",2,40,7
"9477",0,"Female","torres",2,41,8
"9478",0,"Female","torres",2,42,5
"9479",0,"Female","torres",2,43,4
"9480",0,"Female","torres",2,45,6
"9481",0,"Female","torres",2,46,4
"9482",1,"Female","torres",2,47,2
"9483",0,"Female","torres",2,48,7
"9484",0,"Female","torres",2,49,4
"9485",0,"Female","torres",2,50,3
"9486",0,"Female","torres",2,51,5
"9487",0,"Female","torres",2,52,3
"9488",0,"Female","torres",2,53,4
"9489",0,"Female","torres",2,54,5
"9490",0,"Female","torres",2,55,3
"9491",0,"Female","torres",2,56,1
"9492",0,"Female","torres",2,57,4
"9493",0,"Female","torres",2,58,2
"9494",0,"Female","torres",2,59,3
"9495",0,"Female","torres",2,60,3
"9496",0,"Female","torres",2,61,4
"9497",0,"Female","torres",2,62,4
"9498",0,"Female","torres",2,63,1
"9499",0,"Female","torres",2,66,1
"9500",0,"Female","torres",2,67,4
"9501",0,"Female","torres",2,68,4
"9502",0,"Female","torres",2,70,2
"9503",0,"Female","torres",2,71,1
"9504",0,"Female","torres",2,73,1
"9505",0,"Female","torres",2,74,2
"9506",0,"Female","torres",2,78,1
"9507",0,"Female","torres",2,79,1
"9508",0,"Female","torres",2,80,1
"9509",NA,"Male","torres",2,0,13
"9510",NA,"Male","torres",2,1,16
"9511",NA,"Male","torres",2,2,8
"9512",NA,"Male","torres",2,3,23
"9513",NA,"Male","torres",2,4,26
"9514",NA,"Male","torres",2,5,26
"9515",NA,"Male","torres",2,6,23
"9516",NA,"Male","torres",2,7,20
"9517",NA,"Male","torres",2,8,28
"9518",NA,"Male","torres",2,9,20
"9519",NA,"Male","torres",2,10,13
"9520",NA,"Male","torres",2,11,12
"9521",0,"Male","torres",2,12,19
"9522",0,"Male","torres",2,13,13
"9523",0,"Male","torres",2,14,14
"9524",0,"Male","torres",2,15,11
"9525",0,"Male","torres",2,16,10
"9526",0,"Male","torres",2,17,8
"9527",0,"Male","torres",2,18,4
"9528",1,"Male","torres",2,19,8
"9529",1,"Male","torres",2,20,8
"9530",0,"Male","torres",2,21,6
"9531",1,"Male","torres",2,22,5
"9532",1,"Male","torres",2,23,3
"9533",0,"Male","torres",2,24,11
"9534",0,"Male","torres",2,25,5
"9535",0,"Male","torres",2,26,5
"9536",1,"Male","torres",2,27,10
"9537",1,"Male","torres",2,28,9
"9538",0,"Male","torres",2,29,8
"9539",1,"Male","torres",2,30,7
"9540",0,"Male","torres",2,31,8
"9541",1,"Male","torres",2,32,10
"9542",0,"Male","torres",2,33,8
"9543",1,"Male","torres",2,34,2
"9544",1,"Male","torres",2,35,7
"9545",0,"Male","torres",2,36,8
"9546",1,"Male","torres",2,37,4
"9547",0,"Male","torres",2,38,5
"9548",1,"Male","torres",2,39,7
"9549",1,"Male","torres",2,40,8
"9550",0,"Male","torres",2,41,9
"9551",1,"Male","torres",2,42,2
"9552",1,"Male","torres",2,43,3
"9553",1,"Male","torres",2,44,3
"9554",0,"Male","torres",2,45,3
"9555",0,"Male","torres",2,46,7
"9556",1,"Male","torres",2,47,1
"9557",0,"Male","torres",2,48,6
"9558",0,"Male","torres",2,49,2
"9559",1,"Male","torres",2,50,3
"9560",0,"Male","torres",2,51,5
"9561",0,"Male","torres",2,52,3
"9562",1,"Male","torres",2,53,2
"9563",1,"Male","torres",2,54,2
"9564",0,"Male","torres",2,55,4
"9565",0,"Male","torres",2,56,2
"9566",1,"Male","torres",2,57,1
"9567",1,"Male","torres",2,58,2
"9568",1,"Male","torres",2,59,3
"9569",1,"Male","torres",2,60,1
"9570",0,"Male","torres",2,61,3
"9571",0,"Male","torres",2,62,3
"9572",1,"Male","torres",2,63,2
"9573",0,"Male","torres",2,64,3
"9574",0,"Male","torres",2,65,2
"9575",0,"Male","torres",2,66,4
"9576",1,"Male","torres",2,67,3
"9577",1,"Male","torres",2,68,4
"9578",1,"Male","torres",2,69,1
"9579",0,"Male","torres",2,70,1
"9580",0,"Male","torres",2,71,1
"9581",0,"Male","torres",2,72,4
"9582",0,"Male","torres",2,73,2
"9583",1,"Male","torres",2,75,2
"9584",0,"Male","torres",2,76,1
"9585",0,"Male","torres",2,81,1
"9586",0,"Male","torres",2,89,1
"9587",0,"Male","torres",2,90,1
"9588",0,"Male","torres",2,92,1
"9589",0,"Male","torres",2,106,1
"9590",NA,"Female","ureparapara",2,0,8
"9591",NA,"Female","ureparapara",2,1,3
"9592",NA,"Female","ureparapara",2,2,5
"9593",NA,"Female","ureparapara",2,3,5
"9594",NA,"Female","ureparapara",2,4,3
"9595",NA,"Female","ureparapara",2,5,3
"9596",NA,"Female","ureparapara",2,6,8
"9597",NA,"Female","ureparapara",2,7,9
"9598",NA,"Female","ureparapara",2,8,7
"9599",NA,"Female","ureparapara",2,9,4
"9600",NA,"Female","ureparapara",2,10,4
"9601",NA,"Female","ureparapara",2,11,9
"9602",0,"Female","ureparapara",2,12,8
"9603",0,"Female","ureparapara",2,13,2
"9604",0,"Female","ureparapara",2,14,4
"9605",0,"Female","ureparapara",2,15,1
"9606",0,"Female","ureparapara",2,16,4
"9607",0,"Female","ureparapara",2,17,1
"9608",0,"Female","ureparapara",2,18,5
"9609",0,"Female","ureparapara",2,19,4
"9610",0,"Female","ureparapara",2,20,9
"9611",0,"Female","ureparapara",2,21,4
"9612",0,"Female","ureparapara",2,22,1
"9613",1,"Female","ureparapara",2,23,4
"9614",0,"Female","ureparapara",2,24,3
"9615",0,"Female","ureparapara",2,25,3
"9616",0,"Female","ureparapara",2,26,4
"9617",0,"Female","ureparapara",2,28,2
"9618",0,"Female","ureparapara",2,29,1
"9619",0,"Female","ureparapara",2,30,4
"9620",0,"Female","ureparapara",2,31,4
"9621",0,"Female","ureparapara",2,32,4
"9622",0,"Female","ureparapara",2,33,5
"9623",0,"Female","ureparapara",2,34,1
"9624",0,"Female","ureparapara",2,35,2
"9625",0,"Female","ureparapara",2,36,4
"9626",0,"Female","ureparapara",2,37,2
"9627",0,"Female","ureparapara",2,38,2
"9628",0,"Female","ureparapara",2,39,6
"9629",0,"Female","ureparapara",2,40,3
"9630",1,"Female","ureparapara",2,41,4
"9631",0,"Female","ureparapara",2,42,2
"9632",0,"Female","ureparapara",2,43,3
"9633",0,"Female","ureparapara",2,44,3
"9634",0,"Female","ureparapara",2,46,2
"9635",1,"Female","ureparapara",2,47,3
"9636",0,"Female","ureparapara",2,48,3
"9637",0,"Female","ureparapara",2,49,3
"9638",0,"Female","ureparapara",2,50,3
"9639",0,"Female","ureparapara",2,51,2
"9640",0,"Female","ureparapara",2,52,4
"9641",0,"Female","ureparapara",2,54,1
"9642",0,"Female","ureparapara",2,55,2
"9643",0,"Female","ureparapara",2,56,2
"9644",0,"Female","ureparapara",2,58,3
"9645",0,"Female","ureparapara",2,59,2
"9646",0,"Female","ureparapara",2,60,1
"9647",0,"Female","ureparapara",2,63,1
"9648",0,"Female","ureparapara",2,64,1
"9649",0,"Female","ureparapara",2,66,1
"9650",0,"Female","ureparapara",2,67,1
"9651",1,"Female","ureparapara",2,68,1
"9652",0,"Female","ureparapara",2,70,3
"9653",0,"Female","ureparapara",2,71,1
"9654",0,"Female","ureparapara",2,72,1
"9655",0,"Female","ureparapara",2,73,1
"9656",0,"Female","ureparapara",2,77,1
"9657",0,"Female","ureparapara",2,79,1
"9658",0,"Female","ureparapara",2,85,1
"9659",0,"Female","ureparapara",2,88,1
"9660",NA,"Male","ureparapara",2,0,10
"9661",NA,"Male","ureparapara",2,1,5
"9662",NA,"Male","ureparapara",2,2,4
"9663",NA,"Male","ureparapara",2,3,6
"9664",NA,"Male","ureparapara",2,4,9
"9665",NA,"Male","ureparapara",2,5,9
"9666",NA,"Male","ureparapara",2,6,5
"9667",NA,"Male","ureparapara",2,7,5
"9668",NA,"Male","ureparapara",2,8,9
"9669",NA,"Male","ureparapara",2,9,8
"9670",NA,"Male","ureparapara",2,10,7
"9671",NA,"Male","ureparapara",2,11,10
"9672",0,"Male","ureparapara",2,12,2
"9673",0,"Male","ureparapara",2,13,4
"9674",0,"Male","ureparapara",2,14,6
"9675",0,"Male","ureparapara",2,15,6
"9676",0,"Male","ureparapara",2,16,8
"9677",1,"Male","ureparapara",2,17,2
"9678",0,"Male","ureparapara",2,18,6
"9679",1,"Male","ureparapara",2,19,4
"9680",1,"Male","ureparapara",2,20,4
"9681",1,"Male","ureparapara",2,21,4
"9682",1,"Male","ureparapara",2,22,3
"9683",1,"Male","ureparapara",2,23,6
"9684",0,"Male","ureparapara",2,24,6
"9685",0,"Male","ureparapara",2,25,3
"9686",0,"Male","ureparapara",2,26,5
"9687",1,"Male","ureparapara",2,27,1
"9688",0,"Male","ureparapara",2,28,3
"9689",1,"Male","ureparapara",2,29,3
"9690",1,"Male","ureparapara",2,30,4
"9691",0,"Male","ureparapara",2,31,4
"9692",0,"Male","ureparapara",2,32,3
"9693",1,"Male","ureparapara",2,33,2
"9694",1,"Male","ureparapara",2,34,3
"9695",0,"Male","ureparapara",2,35,5
"9696",1,"Male","ureparapara",2,36,2
"9697",1,"Male","ureparapara",2,37,2
"9698",0,"Male","ureparapara",2,38,3
"9699",1,"Male","ureparapara",2,39,2
"9700",1,"Male","ureparapara",2,40,2
"9701",0,"Male","ureparapara",2,41,4
"9702",0,"Male","ureparapara",2,42,1
"9703",1,"Male","ureparapara",2,43,2
"9704",1,"Male","ureparapara",2,46,3
"9705",1,"Male","ureparapara",2,47,2
"9706",0,"Male","ureparapara",2,48,6
"9707",1,"Male","ureparapara",2,49,3
"9708",1,"Male","ureparapara",2,50,4
"9709",1,"Male","ureparapara",2,51,2
"9710",1,"Male","ureparapara",2,52,2
"9711",0,"Male","ureparapara",2,54,3
"9712",1,"Male","ureparapara",2,55,2
"9713",0,"Male","ureparapara",2,56,1
"9714",1,"Male","ureparapara",2,58,3
"9715",0,"Male","ureparapara",2,59,2
"9716",0,"Male","ureparapara",2,60,1
"9717",1,"Male","ureparapara",2,62,1
"9718",1,"Male","ureparapara",2,65,1
"9719",1,"Male","ureparapara",2,67,2
"9720",0,"Male","ureparapara",2,68,1
"9721",0,"Male","ureparapara",2,73,1
"9722",1,"Male","ureparapara",2,76,1
"9723",0,"Male","ureparapara",2,87,1
"9724",NA,NA,"vanua lava",2,NA,NA
"9725",NA,"Female","vanua lava",2,0,47
"9726",NA,"Female","vanua lava",2,1,45
"9727",NA,"Female","vanua lava",2,2,51
"9728",NA,"Female","vanua lava",2,3,34
"9729",NA,"Female","vanua lava",2,4,54
"9730",NA,"Female","vanua lava",2,5,42
"9731",NA,"Female","vanua lava",2,6,37
"9732",NA,"Female","vanua lava",2,7,49
"9733",NA,"Female","vanua lava",2,8,53
"9734",NA,"Female","vanua lava",2,9,29
"9735",NA,"Female","vanua lava",2,10,38
"9736",NA,"Female","vanua lava",2,11,32
"9737",0,"Female","vanua lava",2,12,41
"9738",0,"Female","vanua lava",2,13,37
"9739",0,"Female","vanua lava",2,14,38
"9740",0,"Female","vanua lava",2,15,34
"9741",0,"Female","vanua lava",2,16,25
"9742",0,"Female","vanua lava",2,17,28
"9743",0,"Female","vanua lava",2,18,30
"9744",0,"Female","vanua lava",2,19,28
"9745",0,"Female","vanua lava",2,20,25
"9746",0,"Female","vanua lava",2,21,25
"9747",0,"Female","vanua lava",2,22,29
"9748",0,"Female","vanua lava",2,23,28
"9749",0,"Female","vanua lava",2,24,25
"9750",0,"Female","vanua lava",2,25,25
"9751",0,"Female","vanua lava",2,26,32
"9752",0,"Female","vanua lava",2,27,23
"9753",0,"Female","vanua lava",2,28,21
"9754",0,"Female","vanua lava",2,29,20
"9755",1,"Female","vanua lava",2,30,30
"9756",0,"Female","vanua lava",2,31,18
"9757",0,"Female","vanua lava",2,32,25
"9758",0,"Female","vanua lava",2,33,16
"9759",0,"Female","vanua lava",2,34,18
"9760",0,"Female","vanua lava",2,35,23
"9761",0,"Female","vanua lava",2,36,14
"9762",0,"Female","vanua lava",2,37,20
"9763",0,"Female","vanua lava",2,38,20
"9764",0,"Female","vanua lava",2,39,8
"9765",0,"Female","vanua lava",2,40,22
"9766",0,"Female","vanua lava",2,41,21
"9767",0,"Female","vanua lava",2,42,16
"9768",0,"Female","vanua lava",2,43,13
"9769",0,"Female","vanua lava",2,44,13
"9770",0,"Female","vanua lava",2,45,15
"9771",0,"Female","vanua lava",2,46,15
"9772",0,"Female","vanua lava",2,47,14
"9773",0,"Female","vanua lava",2,48,23
"9774",0,"Female","vanua lava",2,49,6
"9775",0,"Female","vanua lava",2,50,14
"9776",0,"Female","vanua lava",2,51,16
"9777",0,"Female","vanua lava",2,52,10
"9778",0,"Female","vanua lava",2,53,17
"9779",0,"Female","vanua lava",2,54,11
"9780",0,"Female","vanua lava",2,55,13
"9781",0,"Female","vanua lava",2,56,8
"9782",0,"Female","vanua lava",2,57,8
"9783",0,"Female","vanua lava",2,58,13
"9784",0,"Female","vanua lava",2,59,6
"9785",0,"Female","vanua lava",2,60,4
"9786",0,"Female","vanua lava",2,61,5
"9787",0,"Female","vanua lava",2,62,2
"9788",0,"Female","vanua lava",2,63,2
"9789",0,"Female","vanua lava",2,64,6
"9790",0,"Female","vanua lava",2,65,6
"9791",0,"Female","vanua lava",2,66,5
"9792",0,"Female","vanua lava",2,67,1
"9793",0,"Female","vanua lava",2,68,5
"9794",0,"Female","vanua lava",2,69,5
"9795",0,"Female","vanua lava",2,70,7
"9796",0,"Female","vanua lava",2,71,4
"9797",0,"Female","vanua lava",2,72,5
"9798",0,"Female","vanua lava",2,73,2
"9799",0,"Female","vanua lava",2,74,1
"9800",0,"Female","vanua lava",2,75,1
"9801",0,"Female","vanua lava",2,76,2
"9802",0,"Female","vanua lava",2,77,3
"9803",0,"Female","vanua lava",2,78,1
"9804",0,"Female","vanua lava",2,80,3
"9805",0,"Female","vanua lava",2,81,1
"9806",0,"Female","vanua lava",2,82,3
"9807",0,"Female","vanua lava",2,83,1
"9808",0,"Female","vanua lava",2,84,1
"9809",0,"Female","vanua lava",2,86,1
"9810",0,"Female","vanua lava",2,88,1
"9811",0,"Female","vanua lava",2,92,1
"9812",NA,"Male","vanua lava",2,0,51
"9813",NA,"Male","vanua lava",2,1,53
"9814",NA,"Male","vanua lava",2,2,70
"9815",NA,"Male","vanua lava",2,3,44
"9816",NA,"Male","vanua lava",2,4,50
"9817",NA,"Male","vanua lava",2,5,50
"9818",NA,"Male","vanua lava",2,6,50
"9819",NA,"Male","vanua lava",2,7,49
"9820",NA,"Male","vanua lava",2,8,32
"9821",NA,"Male","vanua lava",2,9,20
"9822",NA,"Male","vanua lava",2,10,39
"9823",NA,"Male","vanua lava",2,11,37
"9824",0,"Male","vanua lava",2,12,46
"9825",0,"Male","vanua lava",2,13,52
"9826",0,"Male","vanua lava",2,14,40
"9827",0,"Male","vanua lava",2,15,40
"9828",0,"Male","vanua lava",2,16,37
"9829",0,"Male","vanua lava",2,17,39
"9830",1,"Male","vanua lava",2,18,36
"9831",1,"Male","vanua lava",2,19,36
"9832",0,"Male","vanua lava",2,20,19
"9833",1,"Male","vanua lava",2,21,19
"9834",1,"Male","vanua lava",2,22,16
"9835",1,"Male","vanua lava",2,23,30
"9836",1,"Male","vanua lava",2,24,30
"9837",0,"Male","vanua lava",2,25,30
"9838",1,"Male","vanua lava",2,26,21
"9839",1,"Male","vanua lava",2,27,31
"9840",0,"Male","vanua lava",2,28,28
"9841",0,"Male","vanua lava",2,29,27
"9842",0,"Male","vanua lava",2,30,26
"9843",1,"Male","vanua lava",2,31,24
"9844",1,"Male","vanua lava",2,32,21
"9845",1,"Male","vanua lava",2,33,17
"9846",1,"Male","vanua lava",2,34,22
"9847",NA,"Male","vanua lava",2,35,19
"9848",0,"Male","vanua lava",2,36,24
"9849",0,"Male","vanua lava",2,37,16
"9850",0,"Male","vanua lava",2,38,23
"9851",1,"Male","vanua lava",2,39,8
"9852",1,"Male","vanua lava",2,40,16
"9853",1,"Male","vanua lava",2,41,20
"9854",0,"Male","vanua lava",2,42,24
"9855",1,"Male","vanua lava",2,43,14
"9856",1,"Male","vanua lava",2,44,17
"9857",1,"Male","vanua lava",2,45,18
"9858",1,"Male","vanua lava",2,46,26
"9859",0,"Male","vanua lava",2,47,8
"9860",1,"Male","vanua lava",2,48,28
"9861",0,"Male","vanua lava",2,49,8
"9862",1,"Male","vanua lava",2,50,16
"9863",1,"Male","vanua lava",2,51,15
"9864",0,"Male","vanua lava",2,52,7
"9865",0,"Male","vanua lava",2,53,11
"9866",0,"Male","vanua lava",2,54,9
"9867",0,"Male","vanua lava",2,55,15
"9868",0,"Male","vanua lava",2,56,10
"9869",1,"Male","vanua lava",2,57,12
"9870",0,"Male","vanua lava",2,58,13
"9871",0,"Male","vanua lava",2,59,8
"9872",0,"Male","vanua lava",2,60,18
"9873",0,"Male","vanua lava",2,61,6
"9874",0,"Male","vanua lava",2,62,4
"9875",1,"Male","vanua lava",2,63,8
"9876",0,"Male","vanua lava",2,64,4
"9877",1,"Male","vanua lava",2,65,4
"9878",1,"Male","vanua lava",2,66,5
"9879",1,"Male","vanua lava",2,67,6
"9880",0,"Male","vanua lava",2,68,4
"9881",0,"Male","vanua lava",2,69,3
